,job_simp,seniority,Avg,Upper_salary,Lower_salary,Employer_provided,Glassdoor_estimate,Location,Rating,Size,Type of ownership,Industry,Sector,Revenue,Age,Python_yn,R_yn,spark,aws,excel,SQL,ML,NLP,Visualisation
1762,analyst,senior,12.5,16.0,9.0,1,0,Mumbai,2.8,1001 to 5000 employees,Subsidiary or Business Segment,Advertising & Marketing,Business Services,₹2 to ₹5 billion (INR),44,1,1,0,0,1,1,0,0,0
1763,analyst,na,7.0,9.0,5.0,0,0,Hyderabad,3.6,51 to 200 employees,Government,Health Care Services & Hospitals,Health Care,₹5 to ₹10 million (INR),-1,0,0,0,0,1,1,0,0,0
1764,analyst,na,7.0,9.0,5.0,1,0,Pune,3.5,10000+ employees,School / School District,K-12 Education,Education,-1,139,1,1,0,1,1,1,1,0,0
1765,analyst,senior,7.0,9.0,5.0,0,1,Hyderabad,4.5,1 to 50 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹1 to ₹5 million (INR),9,1,0,1,1,1,0,0,0,0
1766,analyst,senior,11.0,15.0,7.0,1,0,Bengaluru,4.0,10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹10+ billion (INR),77,0,0,0,1,0,1,0,0,0
1767,analyst,na,7.5,9.0,6.0,0,1,Chennai,3.6,501 to 1000 employees,Company - Private,Health Care Services & Hospitals,Health Care,₹100 to ₹500 million (INR),17,0,0,0,0,1,0,0,0,0
1768,analyst,na,4.5,5.0,4.0,0,0,Pune,4.3,10000+ employees,College / University,Colleges & Universities,Education,-1,282,0,0,0,1,1,0,1,0,0
1769,analyst,na,16.5,21.0,12.0,1,0,Bengaluru,4.6,51 to 200 employees,Company - Private,Investment Banking & Asset Management,Finance,-1,15,1,0,0,0,0,1,1,0,0
1770,analyst,na,7.5,10.0,5.0,0,1,Hyderabad,3.4,201 to 500 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹25 to ₹50 million (INR),17,0,0,0,0,1,1,0,0,1
1771,analyst,na,9.5,13.0,6.0,0,1,Delhi NCR,3.3,201 to 500 employees,Company - Private,IT Services,Information Technology,₹25 to ₹50 million (INR),22,0,0,0,0,1,0,0,0,0
1772,analyst,na,18.0,23.0,13.0,1,0,Bengaluru,3.5,10000+ employees,Company - Public,IT Services,Information Technology,-1,25,0,0,0,0,0,1,0,0,0
1773,analyst,senior,9.0,10.0,8.0,0,1,Bengaluru,2.5,501 to 1000 employees,Company - Public,Health Care Services & Hospitals,Health Care,-1,28,1,0,0,0,1,1,0,0,1
1774,analyst,na,8.0,10.0,6.0,0,1,Bengaluru,3.3,1001 to 5000 employees,Nonprofit Organization,Social Assistance,Non-Profit,₹50 to ₹100 million (INR),54,0,0,0,0,1,0,0,0,1
1775,analyst,na,8.0,10.0,6.0,1,0,Kolkata,-1.0,-1,Company - Private,-1,-1,-1,-1,0,0,0,0,0,1,0,0,1
1776,analyst,senior,9.0,10.0,8.0,1,0,Bengaluru,4.7,51 to 200 employees,Company - Private,Research & Development,Business Services,-1,8,1,0,1,0,0,1,0,0,1
1777,analyst,na,9.0,12.0,6.0,1,0,Hyderabad,3.2,1001 to 5000 employees,Company - Public,Investment Banking & Asset Management,Finance,₹100 to ₹500 million (INR),18,1,0,0,0,1,1,0,0,0
1778,analyst,na,7.0,9.0,5.0,0,1,Mumbai,4.2,1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,₹5 to ₹10 million (INR),41,0,0,0,0,1,1,0,0,0
1779,analyst,na,12.0,15.0,9.0,0,0,Bengaluru,3.7,1001 to 5000 employees,Company - Private,IT Services,Information Technology,₹25 to ₹50 million (INR),25,1,0,0,0,1,1,0,0,1
1780,data engineer,senior,6.5,8.0,5.0,1,0,Bengaluru,5.0,51 to 200 employees,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Less than ₹1 million (INR),-1,0,0,0,0,0,1,0,0,1
1781,analyst,na,15.0,16.0,14.0,1,0,Bengaluru,3.3,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹1 to ₹2 billion (INR),58,0,0,0,0,0,0,0,0,0
1782,analyst,na,5.0,6.0,4.0,0,1,Hyderabad,3.6,501 to 1000 employees,Company - Private,Health Care Services & Hospitals,Health Care,-1,5,0,0,0,0,1,1,0,0,0
1783,data scientist,na,5.0,6.0,4.0,1,0,Hyderabad,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,1,0,0
1784,analyst,senior,9.0,12.0,6.0,1,0,Mumbai,3.4,1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,-1,4,1,0,0,1,0,1,0,0,1
1785,analyst,na,7.0,9.0,5.0,0,1,Delhi NCR,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0
1786,analyst,na,6.0,8.0,4.0,0,1,Mumbai,3.8,201 to 500 employees,Subsidiary or Business Segment,Advertising & Marketing,Business Services,-1,21,0,0,0,0,0,1,0,0,1
1787,analyst,na,8.5,11.0,6.0,1,0,Delhi NCR,4.0,1 to 50 employees,Company - Private,-1,-1,₹1 to ₹5 million (INR),-1,0,0,0,0,1,1,0,0,0
1788,analyst,senior,11.0,14.0,8.0,0,0,Bengaluru,3.6,501 to 1000 employees,Company - Public,Financial Transaction Processing,Finance,₹50 to ₹100 million (INR),16,1,0,0,1,1,1,1,0,0
1789,analyst,na,6.0,8.0,4.0,0,0,Hyderabad,3.7,10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,₹5 to ₹10 billion (INR),11,0,0,0,0,0,1,1,0,1
1790,analyst,na,8.0,10.0,6.0,0,1,Chennai,4.6,51 to 200 employees,Company - Private,Consulting,Business Services,₹5 to ₹10 million (INR),-1,0,0,0,0,0,1,0,0,0
1791,analyst,na,9.5,12.0,7.0,1,0,Delhi NCR,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
1792,analyst,senior,10.5,12.0,9.0,1,0,Delhi NCR,2.9,10000+ employees,Company - Public,Wholesale,Business Services,₹10+ billion (INR),87,0,0,0,0,0,1,0,0,1
1793,analyst,senior,4.5,5.0,4.0,1,0,Hyderabad,4.4,1 to 50 employees,Company - Private,IT Services,Information Technology,Less than ₹1 million (INR),-1,1,0,0,0,1,1,0,0,1
1794,analyst,na,7.0,9.0,5.0,0,1,Hyderabad,3.8,1001 to 5000 employees,Company - Private,Internet,Information Technology,-1,6,0,0,0,0,1,1,0,0,1
1795,analyst,senior,11.0,14.0,8.0,0,1,Pune,3.6,201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,₹500 million to ₹1 billion (INR),28,0,0,0,0,1,1,0,0,0
1796,analyst,na,7.5,8.0,7.0,1,0,Delhi NCR,3.2,201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,₹5 to ₹10 million (INR),29,0,0,0,0,1,1,0,0,0
1797,analyst,na,8.5,11.0,6.0,0,1,Chennai,3.7,1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,-1,-1,0,0,0,0,0,1,0,0,0
1798,analyst,na,4.5,5.0,4.0,0,1,Bengaluru,3.8,501 to 1000 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,₹50 to ₹100 million (INR),49,0,0,0,0,1,0,0,0,0
1799,analyst,na,7.0,9.0,5.0,0,0,Hyderabad,3.9,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),22,0,0,0,0,1,1,0,0,1
1800,analyst,na,6.5,8.0,5.0,1,0,Pune,3.5,5001 to 10000 employees,Hospital,Health Care Services & Hospitals,Health Care,₹500 million to ₹1 billion (INR),-1,0,0,0,0,0,0,0,0,0
1801,analyst,na,9.5,10.0,9.0,0,1,Pune,3.9,1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,₹2 to ₹5 billion (INR),39,0,0,0,0,1,0,0,0,0
1802,analyst,na,9.5,12.0,7.0,1,0,Bengaluru,4.0,5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,₹2 to ₹5 billion (INR),40,1,0,0,0,1,1,0,0,1
1803,analyst,na,9.25,11.75,6.75,0,0,Bengaluru,3.3,501 to 1000 employees,Company - Private,Consulting,Business Services,₹500 million to ₹1 billion (INR),20,0,0,0,0,1,0,0,0,0
1804,analyst,na,7.5,9.0,6.0,0,1,Chennai,4.6,51 to 200 employees,Company - Private,Consulting,Business Services,₹5 to ₹10 million (INR),-1,1,0,0,0,0,0,0,0,1
1805,analyst,na,4.5,5.0,4.0,0,1,Pune,3.9,1001 to 5000 employees,Company - Private,Vehicle Dealers,Retail,₹1 to ₹2 billion (INR),-1,0,0,0,0,1,0,0,0,0
1806,analyst,senior,6.0,8.0,4.0,0,0,Delhi NCR,4.3,1001 to 5000 employees,Company - Private,Banks & Credit Unions,Finance,-1,11,1,0,0,0,0,1,0,0,1
1807,analyst,na,7.0,9.0,5.0,0,1,Hyderabad,4.1,51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,₹25 to ₹50 million (INR),-1,0,0,0,0,0,0,0,0,0
1808,analyst,na,6.0,8.0,4.0,0,0,Delhi NCR,3.0,1 to 50 employees,Company - Private,Research & Development,Business Services,Less than ₹1 million (INR),-1,0,0,0,0,1,1,0,0,1
1809,analyst,na,9.5,11.0,8.0,1,0,Pune,-1.0,51 to 200 employees,Company - Private,Construction,"Construction, Repair & Maintenance",-1,-1,0,0,0,0,1,0,0,0,0
1810,analyst,na,8.0,10.0,6.0,1,0,Chennai,3.6,1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,-1,-1,1,0,0,0,1,1,0,0,0
1811,analyst,na,7.0,9.0,5.0,1,0,Pune,4.3,10000+ employees,College / University,Colleges & Universities,Education,-1,282,1,1,0,1,1,1,1,0,1
1812,analyst,na,10.0,13.0,7.0,1,0,Mumbai,3.8,5001 to 10000 employees,Hospital,Health Care Services & Hospitals,Health Care,₹500 million to ₹1 billion (INR),-1,0,0,0,0,1,0,0,0,0
1813,analyst,na,8.5,11.0,6.0,1,0,Delhi NCR,3.7,51 to 200 employees,Company - Private,Advertising & Marketing,Business Services,₹1 to ₹5 million (INR),18,0,0,0,0,1,1,0,0,0
1814,analyst,na,16.5,21.0,12.0,0,1,Bengaluru,-1.0,-1,Company - Public,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0
1815,analyst,na,8.5,10.0,7.0,0,1,Mumbai,4.2,10000+ employees,Nonprofit Organization,Colleges & Universities,Education,₹100 to ₹500 million (INR),59,0,1,0,1,1,1,0,0,0
1816,analyst,na,4.5,5.0,4.0,1,0,Hyderabad,3.1,201 to 500 employees,Company - Public,IT Services,Information Technology,₹10 to ₹25 million (INR),26,0,0,0,0,1,1,0,0,0
1817,analyst,na,4.5,6.0,3.0,0,1,Kolkata,2.3,1 to 50 employees,Nonprofit Organization,Lending,Finance,₹5 to ₹10 million (INR),-1,0,0,0,0,1,1,0,0,0
1818,analyst,senior,8.5,11.0,6.0,1,0,Bengaluru,3.9,10000+ employees,Company - Public,Internet,Information Technology,₹10+ billion (INR),28,1,0,0,1,1,1,1,0,1
1819,analyst,na,7.0,9.0,5.0,0,1,Hyderabad,3.2,51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹10 to ₹25 million (INR),10,1,1,0,0,1,1,1,0,1
1820,analyst,senior,7.0,9.0,5.0,0,1,Hyderabad,4.0,1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than ₹1 million (INR),-1,0,0,0,0,1,0,0,0,0
1821,analyst,na,11.0,14.0,8.0,0,1,Bengaluru,-1.0,1 to 50 employees,Company - Private,-1,-1,-1,-1,1,0,0,0,0,1,0,0,1
1822,analyst,na,7.0,9.0,5.0,1,0,Chennai,3.6,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),25,1,0,0,0,1,1,0,0,1
1823,analyst,na,11.0,15.0,7.0,1,0,Bengaluru,3.3,1001 to 5000 employees,Company - Private,Gambling,"Arts, Entertainment & Recreation",₹100 to ₹500 million (INR),39,0,0,0,0,0,0,0,0,1
1824,analyst,na,7.0,9.0,5.0,0,0,Hyderabad,4.3,5001 to 10000 employees,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,₹500 million to ₹1 billion (INR),46,0,0,0,0,1,1,0,0,0
1825,analyst,na,12.0,15.0,9.0,0,1,Hyderabad,4.0,5001 to 10000 employees,College / University,Colleges & Universities,Education,₹1 to ₹2 billion (INR),50,0,0,0,0,0,0,0,0,0
1826,analyst,na,8.0,9.5,6.5,0,0,Pune,3.5,201 to 500 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),16,0,0,0,0,1,1,0,0,0
1827,analyst,na,8.5,10.0,7.0,0,0,Mumbai,4.0,10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹10+ billion (INR),25,0,0,0,0,1,0,0,0,0
1828,analyst,senior,7.5,10.0,5.0,1,0,Hyderabad,3.3,1 to 50 employees,Government,Municipal Governments,Government,Less than ₹1 million (INR),-1,0,0,0,0,0,1,0,0,0
1829,analyst,na,8.5,10.0,7.0,0,1,Mumbai,-1.0,1 to 50 employees,Company - Private,Architectural & Engineering Services,Business Services,₹1 to ₹5 million (INR),26,0,0,0,0,0,0,0,0,1
1830,analyst,na,8.5,11.0,6.0,0,1,Mumbai,4.8,51 to 200 employees,Company - Private,Health Care Services & Hospitals,Health Care,-1,5,0,0,0,0,0,1,0,0,0
1831,analyst,na,4.5,5.0,4.0,1,0,Bengaluru,3.6,5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,₹2 to ₹5 billion (INR),42,1,0,0,0,0,1,1,0,1
1832,analyst,na,9.0,12.0,6.0,1,0,Pune,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0
1833,analyst,na,9.0,12.0,6.0,0,0,Chennai,-1.0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0
1834,analyst,na,6.0,8.0,4.0,1,0,Delhi NCR,3.5,51 to 200 employees,Company - Private,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1835,analyst,senior,9.0,10.0,8.0,0,1,Bengaluru,-1.0,-1,-1,-1,-1,-1,-1,1,0,0,0,1,1,1,0,0
1836,analyst,na,7.0,9.0,5.0,1,0,Chennai,3.8,1001 to 5000 employees,Company - Public,Insurance Carriers,Insurance,-1,5,1,0,0,0,0,1,0,0,1
1837,analyst,na,6.0,8.0,4.0,0,0,Delhi NCR,3.2,501 to 1000 employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,₹25 to ₹50 million (INR),30,0,0,0,0,0,1,0,0,1
1838,analyst,na,11.0,14.0,8.0,0,1,Pune,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,1
1839,analyst,na,9.0,10.0,8.0,0,0,Bengaluru,3.3,501 to 1000 employees,Company - Private,Commercial Equipment Repair & Maintenance,"Construction, Repair & Maintenance",-1,103,0,0,0,0,0,0,0,0,0
1840,analyst,na,18.0,23.0,13.0,1,0,Bengaluru,4.4,1 to 50 employees,Company - Private,IT Services,Information Technology,-1,-1,1,0,0,0,0,1,0,0,1
1841,analyst,na,7.5,8.0,7.0,0,1,Pune,3.3,5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,₹1 to ₹2 billion (INR),36,0,0,0,0,0,1,0,0,0
1842,analyst,na,8.0,10.0,6.0,0,0,Chennai,3.9,1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,₹2 to ₹5 billion (INR),39,0,0,0,0,1,0,0,0,0
1843,analyst,na,7.5,8.0,7.0,0,1,Delhi NCR,3.8,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),22,0,0,0,0,0,0,0,0,0
1844,analyst,senior,8.973684210526315,11.131578947368421,6.815789473684211,0,0,Mumbai,3.7,1 to 50 employees,Company - Private,Internet,Information Technology,-1,7,1,0,0,0,0,1,0,0,0
1845,analyst,senior,8.0,10.0,6.0,0,0,Mumbai,4.0,10000+ employees,Company - Public,Motion Picture Production & Distribution,Media,₹10+ billion (INR),99,1,0,0,0,1,1,0,0,1
1846,analyst,na,7.0,9.0,5.0,1,0,Pune,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
1847,analyst,na,8.5,11.0,6.0,1,0,Mumbai,5.0,1 to 50 employees,Company - Private,-1,-1,-1,-1,1,0,0,1,1,1,0,0,1
1848,analyst,senior,9.5,12.0,7.0,1,0,Bengaluru,3.9,51 to 200 employees,Company - Public,Internet,Information Technology,-1,14,1,0,0,0,0,1,0,0,1
1849,analyst,na,6.0,8.0,4.0,0,1,Mumbai,3.7,10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹2 to ₹5 billion (INR),138,0,0,0,0,1,0,0,0,0
1850,analyst,senior,7.5,8.0,7.0,0,0,Delhi NCR,3.5,1 to 50 employees,Company - Private,IT Services,Information Technology,₹10 to ₹25 million (INR),30,0,0,0,0,1,1,0,0,1
1851,analyst,na,11.5,15.0,8.0,0,1,Bengaluru,3.7,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),22,1,0,1,0,0,1,0,0,1
1852,analyst,na,8.5,11.0,6.0,0,1,Hyderabad,4.0,1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,₹1 to ₹5 million (INR),-1,0,0,0,0,0,0,0,0,0
1853,analyst,senior,6.0,8.0,4.0,0,1,Bengaluru,3.7,10000+ employees,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,₹10+ billion (INR),19,0,0,0,1,0,1,0,0,1
1854,analyst,senior,7.0,9.0,5.0,1,0,Hyderabad,3.6,10000+ employees,Company - Public,Logistics & Supply Chain,Transportation & Logistics,₹2 to ₹5 billion (INR),99,0,0,0,0,0,1,0,0,1
1855,analyst,na,8.5,10.0,7.0,1,0,Mumbai,2.9,1 to 50 employees,Company - Private,Internet,Information Technology,-1,7,1,0,0,0,0,1,0,0,1
1856,analyst,na,8.0,10.0,6.0,1,0,Mumbai,5.0,1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,-1,8,0,0,0,1,0,1,0,0,1
1857,analyst,senior,9.5,11.0,8.0,0,1,Pune,3.9,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),22,0,0,0,0,0,1,0,0,1
1858,analyst,na,6.0,8.0,4.0,1,0,Delhi NCR,4.0,10000+ employees,Company - Public,General Merchandise & Superstores,Retail,₹10+ billion (INR),46,0,0,0,0,1,1,1,0,1
1859,analyst,na,7.5,8.0,7.0,0,1,Delhi NCR,4.8,51 to 200 employees,Company - Private,Consulting,Business Services,₹5 to ₹10 million (INR),-1,0,0,0,0,0,0,0,0,0
1860,analyst,na,7.0,9.0,5.0,1,0,Mumbai,3.9,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),223,0,0,0,0,0,0,0,0,0
1861,analyst,na,9.5,12.0,7.0,1,0,Delhi NCR,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,1,0,1
1862,data scientist,na,6.5,8.0,5.0,0,1,Delhi NCR,3.0,1 to 50 employees,Company - Private,-1,-1,Less than ₹1 million (INR),-1,0,0,0,1,0,0,0,0,0
1863,analyst,na,8.174418604651162,9.790697674418604,6.558139534883721,0,0,Pune,4.1,51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,-1,15,0,0,0,0,1,0,0,0,1
1864,analyst,senior,9.0,10.0,8.0,1,0,Pune,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0
1865,analyst,na,6.0,8.0,4.0,1,0,Hyderabad,3.3,201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,₹50 to ₹100 million (INR),27,1,0,0,1,0,1,0,0,0
1866,analyst,na,7.0,9.0,5.0,0,0,Delhi NCR,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
1867,analyst,senior,7.0,9.0,5.0,0,1,Mumbai,3.9,10000+ employees,Company - Public,Investment Banking & Asset Management,Finance,₹10+ billion (INR),223,0,0,0,0,1,0,0,0,0
1868,analyst,na,7.5,10.0,5.0,0,1,Hyderabad,3.0,51 to 200 employees,Company - Private,Consulting,Business Services,-1,15,0,0,0,0,1,0,0,0,1
1869,analyst,na,9.5,13.0,6.0,1,0,Delhi NCR,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0
1870,analyst,senior,6.0,8.0,4.0,0,1,Bengaluru,4.0,1 to 50 employees,Company - Private,Internet,Information Technology,-1,8,0,0,0,0,0,1,0,0,0
1871,analyst,senior,18.0,23.0,13.0,0,0,Bengaluru,3.1,51 to 200 employees,Subsidiary or Business Segment,Sports & Recreation,"Arts, Entertainment & Recreation",₹100 to ₹500 million (INR),32,1,0,0,0,0,1,0,0,1
1872,analyst,na,9.0,10.0,8.0,1,0,Pune,3.7,1001 to 5000 employees,Company - Private,IT Services,Information Technology,₹25 to ₹50 million (INR),25,0,0,0,0,1,0,1,0,0
1873,analyst,na,7.0,9.0,5.0,0,1,Chennai,3.5,51 to 200 employees,Company - Private,Consulting,Business Services,₹10 to ₹25 million (INR),-1,0,0,0,0,1,1,0,0,0
1874,analyst,na,9.5,10.0,9.0,1,0,Pune,3.9,1001 to 5000 employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,₹2 to ₹5 billion (INR),39,0,0,0,0,1,0,0,0,0
1875,analyst,na,15.0,19.0,11.0,0,1,Bengaluru,3.7,5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,-1,10,0,0,0,1,1,1,0,0,1
1876,analyst,na,6.5,8.0,5.0,1,0,Pune,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
1877,analyst,na,5.0,6.0,4.0,1,0,Hyderabad,1.0,1 to 50 employees,Company - Private,IT Services,Information Technology,Less than ₹1 million (INR),-1,1,0,1,0,0,1,0,0,1
1878,analyst,na,11.0,15.0,7.0,1,0,Bengaluru,4.3,10000+ employees,College / University,Colleges & Universities,Education,-1,62,1,0,0,0,0,0,1,0,0
1879,analyst,senior,9.0,11.0,7.0,0,1,Bengaluru,4.1,10000+ employees,Company - Public,Computer Hardware & Software,Information Technology,₹10+ billion (INR),46,1,0,0,0,0,1,0,0,0
1880,analyst,na,15.0,16.0,14.0,0,1,Bengaluru,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
1881,data engineer,na,11.0,15.0,7.0,1,0,Bengaluru,4.1,10000+ employees,College / University,Colleges & Universities,Education,₹2 to ₹5 billion (INR),60,1,0,1,1,0,1,0,0,1
1882,analyst,na,4.5,5.0,4.0,1,0,Bengaluru,3.7,10000+ employees,Company - Public,IT Services,Information Technology,₹10+ billion (INR),111,0,0,0,0,1,0,0,0,0
1883,analyst,na,9.5,10.0,9.0,0,1,Pune,3.5,51 to 200 employees,Unknown,-1,-1,Less than ₹1 million (INR),15,1,0,0,0,1,1,1,0,0
1884,analyst,senior,7.5,9.0,6.0,1,0,Bengaluru,4.6,1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,₹100 to ₹500 million (INR),22,0,0,0,0,0,1,0,0,0
1885,analyst,na,8.0,10.0,6.0,0,1,Bengaluru,5.0,51 to 200 employees,Company - Private,IT Services,Information Technology,₹50 to ₹100 million (INR),14,0,0,0,0,1,1,0,0,0
1886,analyst,na,8.0,10.0,6.0,1,0,Mumbai,2.3,1 to 50 employees,Nonprofit Organization,-1,-1,₹10 to ₹25 million (INR),-1,0,0,0,0,1,1,0,0,1
1887,analyst,na,11.5,15.0,8.0,0,1,Bengaluru,3.3,51 to 200 employees,Company - Private,IT Services,Information Technology,₹10 to ₹25 million (INR),16,0,0,0,0,0,0,0,0,0
1888,analyst,na,15.0,16.0,14.0,0,1,Bengaluru,3.6,5001 to 10000 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,₹1 to ₹2 billion (INR),63,0,0,0,0,1,1,0,0,0
1889,analyst,na,4.5,6.0,3.0,1,0,Kolkata,2.8,1 to 50 employees,Company - Private,Accounting,Accounting & Legal,Less than ₹1 million (INR),-1,0,0,0,0,0,1,0,0,0
1890,analyst,na,8.0,10.0,6.0,1,0,Kolkata,3.4,51 to 200 employees,Company - Private,-1,-1,₹5 to ₹10 million (INR),-1,0,0,0,0,1,1,0,0,0
1891,analyst,na,15.0,19.0,11.0,0,0,Bengaluru,3.4,201 to 500 employees,Company - Private,Consulting,Business Services,₹50 to ₹100 million (INR),21,0,0,0,0,1,1,0,0,0
1892,analyst,na,7.0,9.0,5.0,1,0,Pune,3.9,501 to 1000 employees,Company - Private,Consulting,Business Services,₹50 to ₹100 million (INR),18,0,0,0,1,1,1,0,0,0
1893,analyst,na,12.0,15.0,9.0,0,1,Mumbai,4.9,51 to 200 employees,Company - Private,Gambling,"Arts, Entertainment & Recreation",-1,4,0,0,0,0,1,1,0,0,1
1894,analyst,na,4.5,6.0,3.0,1,0,Chennai,3.7,501 to 1000 employees,Company - Private,Energy,"Oil, Gas, Energy & Utilities",-1,13,0,0,0,0,0,0,0,0,0
1895,analyst,na,7.5,9.0,6.0,1,0,Bengaluru,-1.0,51 to 200 employees,Nonprofit Organization,Health Fundraising Organizations,Non-Profit,-1,-1,0,0,0,0,0,0,0,0,0
1896,analyst,na,8.0,11.0,5.0,1,0,Pune,4.1,10000+ employees,Company - Public,Staffing & Outsourcing,Business Services,₹1 to ₹2 billion (INR),56,0,0,0,0,1,1,0,0,0
1897,analyst,na,9.5,10.0,9.0,1,0,Pune,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,0
1898,analyst,na,7.0,9.0,5.0,0,1,Mumbai,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0
1899,analyst,senior,13.5,15.0,12.0,0,1,Pune,2.2,1001 to 5000 employees,Company - Public,-1,-1,-1,-1,0,0,0,0,1,1,0,0,0
1900,analyst,senior,7.0,9.0,5.0,0,0,Mumbai,3.8,10000+ employees,Company - Public,TV Broadcast & Cable Networks,Media,₹10+ billion (INR),116,1,0,1,0,1,1,0,0,1
1901,analyst,na,8.5,11.0,6.0,0,1,Mumbai,3.3,501 to 1000 employees,Company - Private,Research & Development,Business Services,-1,19,1,0,0,0,1,1,0,0,1
1902,analyst,senior,8.0,11.0,5.0,1,0,Pune,-1.0,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,0
1903,analyst,na,6.5,8.0,5.0,1,0,Delhi NCR,3.1,1 to 50 employees,Company - Private,Consulting,Business Services,₹5 to ₹10 million (INR),-1,1,0,0,0,0,0,0,0,0
1904,analyst,senior,10.333333333333332,12.666666666666666,8.0,0,0,Bengaluru,3.3,5001 to 10000 employees,Company - Public,Publishing,Media,₹1 to ₹2 billion (INR),215,0,0,0,0,1,0,1,0,0
1905,analyst,na,13.5,15.0,12.0,1,0,Pune,-1.0,1 to 50 employees,Company - Private,IT Services,Information Technology,-1,-1,0,0,0,0,0,0,0,0,0
1906,analyst,na,11.0,14.0,8.0,0,1,Bengaluru,3.7,51 to 200 employees,Company - Private,Advertising & Marketing,Business Services,₹1 to ₹5 million (INR),18,0,0,0,0,1,0,0,0,0
